city,district,block,source,title,area_m2,total_price_yuan,unit_price_yuan_per_m2,page
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华枫树园,151.0,16600000.0,109933.0,18
Beijing,Haidian,Wanliu,fang,涧桥泊屋3室1厅精装修,114.93,23800000.0,207082.0,18
Beijing,Haidian,Wanliu,fang,5室2厅万城华府海园,321.81,85000000.0,264131.0,18
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,182.93,26500000.0,144864.0,18
Beijing,Haidian,Wanliu,fang,4室2厅万城华府海园,318.63,70000000.0,219690.0,18
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华枫树园,136.62,14780000.0,108183.0,18
Beijing,Haidian,Wanliu,fang,康桥水郡 1室1厅1卫 带飘窗 客厅带阳台,49.08,7100000.0,144661.0,18
Beijing,Haidian,Wanliu,fang,5室3厅万泉新新家园,330.86,53000000.0,160188.0,18
Beijing,Haidian,Wanliu,fang,万柳书院4室2厅豪华装修,323.47,82000000.0,253501.0,18
Beijing,Haidian,Wanliu,fang,碧水云天西区 1室1厅1卫 带飘窗 品质小区,58.9,8300000.0,140916.0,18
Beijing,Haidian,Wanliu,fang,南北通透涧桥泊屋4室2厅,183.08,32000000.0,174786.0,18
Beijing,Haidian,Wanliu,fang,阳春光华枫树园 142.54平3居 西南向精装修 视野无遮挡,142.54,15500000.0,108741.0,18
Beijing,Haidian,Wanliu,fang,南北通透涧桥泊屋2室1厅精装修,127.2,14500000.0,113993.0,18
Beijing,Haidian,Wanliu,fang,3室2厅光大水墨风景,147.15,21500000.0,146109.0,18
Beijing,Haidian,Wanliu,fang,4室2厅万城华府海园,318.63,70000000.0,219690.0,18
Beijing,Haidian,Wanliu,fang,万柳 锋尚国际二期 高层四居室 恒温恒湿 园区人车分流,156.0,21800000.0,139743.0,18
Beijing,Haidian,Wanliu,fang,2室1厅锋尚国际公寓,99.0,12990000.0,131212.0,18
Beijing,Haidian,Wanliu,fang,5室3厅万城华府龙园,395.2,97000000.0,245445.0,18
Beijing,Haidian,Wanliu,fang,懋源·璟岳4室2厅豪华装修,201.46,24800000.0,123101.0,18
Beijing,Haidian,Wanliu,fang,"万泉新新少有一层下跃户型163.36㎡ 80㎡,有车位有花苑",163.36,28000000.0,171400.0,18
Beijing,Haidian,Wanliu,fang,2室1厅锋尚国际公寓,99.0,12990000.0,131212.0,18
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,137.0,18000000.0,131386.0,18
Beijing,Haidian,Wanliu,fang,3室2厅光大水墨风景,150.62,21900000.0,145399.0,18
Beijing,Haidian,Wanliu,fang,4室2厅碧水云天1期,178.28,25680000.0,144043.0,18
Beijing,Haidian,Wanliu,fang,7室2厅碧水云天2期,305.0,43000000.0,140983.0,18
Beijing,Haidian,Wanliu,fang,4室2厅万城华府海园,288.93,75000000.0,259578.0,18
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,171.86,25800000.0,150122.0,18
Beijing,Haidian,Wanliu,fang,懋源·璟岳4室2厅豪华装修,209.0,25500000.0,122009.0,18
Beijing,Haidian,Wanliu,fang,4室2厅碧水云天2期,181.99,33000000.0,181328.0,18
Beijing,Haidian,Wanliu,fang,万泉新新家园 1室0厅1卫 品质小区 格局方正,56.98,6500000.0,114075.0,18
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,171.86,25800000.0,150122.0,18
Beijing,Haidian,Wanliu,fang,4室2厅万城华府海园,317.97,70000000.0,220146.0,18
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华枫树园,127.81,14300000.0,111884.0,18
Beijing,Haidian,Wanliu,fang,5室3厅万城华府龙园,394.15,100000000.0,253710.0,18
Beijing,Haidian,Wanliu,fang,3室1厅锋尚国际公寓,148.52,16800000.0,113116.0,18
Beijing,Haidian,Wanliu,fang,4室1厅碧水云天1期,180.02,28000000.0,155538.0,18
Beijing,Haidian,Wanliu,fang,锋尚国际公寓 3室2厅2卫 电梯房 品质小区,123.89,14680000.0,118492.0,18
Beijing,Haidian,Wanliu,fang,南北通透涧桥泊屋2室1厅精装修,127.2,14500000.0,113993.0,18
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华枫树园,126.3,14300000.0,113222.0,18
Beijing,Haidian,Wanliu,fang,"新起点嘉园大平层,精装四居室,业主急售,看房随时",267.06,19800000.0,74140.0,18
Beijing,Haidian,Wanliu,fang,2室2厅碧水云天2期,93.89,12500000.0,133134.0,18
Beijing,Haidian,Wanliu,fang,万柳 涧桥泊屋 高层三居室 保养好 不临街 一梯两户,155.76,26500000.0,170133.0,18
Beijing,Haidian,Wanliu,fang,万城华府海园 345平4居 南北向豪华装修 方便看房,345.0,81000000.0,234782.0,18
Beijing,Haidian,Wanliu,fang,5室2厅万城华府海园,375.4,98000000.0,261054.0,18
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,140.04,21500000.0,153527.0,18
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华枫树园,143.85,17000000.0,118178.0,18
Beijing,Haidian,Wanliu,fang,南北通透涧桥泊屋2室1厅精装修,127.2,14500000.0,113993.0,18
Beijing,Haidian,Wanliu,fang,万柳书院3室2厅精装修,275.32,62000000.0,225192.0,18
Beijing,Haidian,Wanliu,fang,万柳万泉一二层复式带南花园 客厅挑高带车位 满五年税费少,266.46,38500000.0,144486.0,18
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,182.93,26500000.0,144864.0,18
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,237.95,39800000.0,167262.0,18
Beijing,Haidian,Wanliu,fang,康桥水郡3室2厅豪华装修,123.0,17800000.0,144715.0,18
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,163.0,24400000.0,149693.0,18
Beijing,Haidian,Wanliu,fang,南北通透涧桥泊屋2室1厅精装修,127.2,14500000.0,113993.0,19
Beijing,Haidian,Wanliu,fang,南北通透涧桥泊屋3室2厅精装修,155.76,26500000.0,170133.0,19
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,160.0,26800000.0,167500.0,19
Beijing,Haidian,Wanliu,fang,4室2厅万城华府龙园,307.53,76000000.0,247130.0,19
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室1厅精装修,48.0,6300000.0,131250.0,19
Beijing,Haidian,Wanliu,fang,2室1厅锋尚国际公寓,99.0,12990000.0,131212.0,19
Beijing,Haidian,Wanliu,fang,5室2厅万城华府海园,375.4,98000000.0,261054.0,19
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华橡树园,137.19,18800000.0,137036.0,19
Beijing,Haidian,Wanliu,fang,碧水云天东区 4室2厅2卫 品质小区 卫生间全明,178.89,29500000.0,164905.0,19
Beijing,Haidian,Wanliu,fang,4室2厅万城华府龙园,81.06,19500000.0,240562.0,19
Beijing,Haidian,Wanliu,fang,万泉新新家园 4室2厅2卫 品质小区 经典实用,203.77,24500000.0,120233.0,19
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华枫树园,126.3,14300000.0,113222.0,19
Beijing,Haidian,Wanliu,fang,2室2厅阳春光华枫树园,107.0,11000000.0,102803.0,19
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,145.42,22600000.0,155411.0,19
Beijing,Haidian,Wanliu,fang,懋源·璟岳4室2厅豪华装修,209.0,25500000.0,122009.0,19
Beijing,Haidian,Wanliu,fang,4室2厅万城华府海园,345.0,81000000.0,234782.0,19
Beijing,Haidian,Wanliu,fang,3室2厅光大水墨风景,147.15,21500000.0,146109.0,19
Beijing,Haidian,Wanliu,fang,"客厅挑高4米,万泉新新4室,错层设计,一家三代居住,带车位。",230.01,33990000.0,147776.0,19
Beijing,Haidian,Wanliu,fang,2室2厅万城华府龙园,114.59,24000000.0,209442.0,19
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,145.42,22600000.0,155411.0,19
Beijing,Haidian,Wanliu,fang,碧水云天客厅三卧全朝南三居室 位置好 中高层 采光视野棒,145.34,23500000.0,161689.0,19
Beijing,Haidian,Wanliu,fang,万城华府龙园 5室3厅4卫 南北通透 品质小区,394.12,100000000.0,253729.0,19
Beijing,Haidian,Wanliu,fang,2室1厅阳春光华枫树园,91.83,9500000.0,103452.0,19
Beijing,Haidian,Wanliu,fang,4室2厅碧水云天2期,181.99,33000000.0,181328.0,19
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华枫树园,127.0,15850000.0,124803.0,19
Beijing,Haidian,Wanliu,fang,万柳书院5室2厅豪华装修,413.63,85000000.0,205497.0,19
Beijing,Haidian,Wanliu,fang,海淀西三环 低密花园洋房 近人大 3室2厅万泉新新家园,182.93,26500000.0,144864.0,19
Beijing,Haidian,Wanliu,fang,南北通透康桥水郡3室1厅精装修,127.0,16990000.0,133779.0,19
Beijing,Haidian,Wanliu,fang,5室2厅万城华府海园,375.4,98000000.0,261054.0,19
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,145.42,22600000.0,155411.0,19
Beijing,Haidian,Wanliu,fang,2室2厅锋尚国际公寓,105.31,12900000.0,122495.0,19
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,146.39,19580000.0,133752.0,19
Beijing,Haidian,Wanliu,fang,新上 橡树园中间楼 南北稀雀大五室 前后不临街户型方正 急售,188.15,22800000.0,121179.0,19
Beijing,Haidian,Wanliu,fang,南北通透康桥水郡4室2厅精装修,198.21,24300000.0,122597.0,19
Beijing,Haidian,Wanliu,fang,南北通透涧桥泊屋3室2厅精装修,156.05,21800000.0,139698.0,19
Beijing,Haidian,Wanliu,fang,2室2厅阳春光华枫树园,107.0,11000000.0,102803.0,19
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,239.92,31880000.0,132877.0,19
Beijing,Haidian,Wanliu,fang,南北通透康桥水郡4室2厅精装修,198.21,24300000.0,122597.0,19
Beijing,Haidian,Wanliu,fang,蜂鸟社区2室1厅精装修,78.79,7990000.0,101408.0,19
Beijing,Haidian,Wanliu,fang,涧桥泊屋3室1厅精装修,114.93,23800000.0,207082.0,19
Beijing,Haidian,Wanliu,fang,5室3厅万城华府龙园,394.15,100000000.0,253710.0,19
Beijing,Haidian,Wanliu,fang,南北通透涧桥泊屋3室2厅精装修,155.76,26500000.0,170133.0,19
Beijing,Haidian,Wanliu,fang,2室2厅锋尚国际公寓,107.15,12990000.0,121231.0,19
Beijing,Haidian,Wanliu,fang,碧水云天东区 3室2厅2卫 两房朝南 客厅带阳台,137.34,19500000.0,141983.0,19
Beijing,Haidian,Wanliu,fang,4室2厅万城华府海园,318.63,70000000.0,219690.0,19
Beijing,Haidian,Wanliu,fang,4室2厅万城华府龙园,307.53,76000000.0,247130.0,19
Beijing,Haidian,Wanliu,fang,海淀西三环 人车分流社区 精装修 4室2厅阳春光华枫树园,177.0,22900000.0,129378.0,19
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,152.51,23000000.0,150809.0,19
Beijing,Haidian,Wanliu,fang,3室1厅阳春光华橡树园,137.19,18500000.0,134849.0,19
Beijing,Haidian,Wanliu,fang,光大花园2室1厅精装修,93.0,9300000.0,100000.0,19
Beijing,Haidian,Wanliu,fang,"光大花园,上下两层,精装修",214.35,18990000.0,88593.0,19
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,140.04,21500000.0,153527.0,19
Beijing,Haidian,Wanliu,fang,康桥水郡 198.21平4居 南北向精装修 视野无遮挡,198.21,24300000.0,122597.0,19
Beijing,Haidian,Wanliu,fang,涧桥泊屋3室2厅精装修,162.52,25500000.0,156903.0,19
Beijing,Haidian,Wanliu,fang,南北通透万柳书院3室1厅精装修,218.38,54000000.0,247275.0,19
Beijing,Haidian,Wanliu,fang,万柳书院3室2厅精装修,275.32,62000000.0,225192.0,19
Beijing,Haidian,Wanliu,fang,康桥水郡2室1厅精装修,117.57,11990000.0,101981.0,19
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,218.81,28500000.0,130249.0,19
Beijing,Haidian,Wanliu,fang,南北通透万柳书院3室1厅精装修,218.38,54000000.0,247275.0,20
Beijing,Haidian,Wanliu,fang,碧水云天西区 3室2厅2卫 经典实用 格局方正,167.38,29000000.0,173258.0,20
Beijing,Haidian,Wanliu,fang,光大花园3室2厅精装修,151.0,14990000.0,99271.0,20
Beijing,Haidian,Wanliu,fang,2室1厅阳春光华枫树园,91.83,9500000.0,103452.0,20
Beijing,Haidian,Wanliu,fang,单独委托我司 万柳蜂鸟社区 满五 诚心出售,46.24,5980000.0,129325.0,20
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,125.29,17500000.0,139675.0,20
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华橡树园,137.19,18800000.0,137036.0,20
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,153.14,23000000.0,150189.0,20
Beijing,Haidian,Wanliu,fang,2室2厅锋尚国际公寓,107.15,12990000.0,121231.0,20
Beijing,Haidian,Wanliu,fang,4室2厅万城华府海园,317.97,70000000.0,220146.0,20
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,137.0,18000000.0,131386.0,20
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,140.04,21500000.0,153527.0,20
Beijing,Haidian,Wanliu,fang,阳春光华 3室2厅2卫 格局方正 客厅带阳台,150.94,20000000.0,132502.0,20
Beijing,Haidian,Wanliu,fang,蜂鸟家园 1室1厅1卫 品质小区 格局方正,48.23,6100000.0,126477.0,20
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,237.95,39800000.0,167262.0,20
Beijing,Haidian,Wanliu,fang,新起点嘉园3室2厅精装修,158.05,16880000.0,106801.0,20
Beijing,Haidian,Wanliu,fang,正南新起点嘉园4室3厅精装修,212.92,14000000.0,65752.0,20
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,125.29,17200000.0,137281.0,20
Beijing,Haidian,Wanliu,fang,万柳碧水云天 精装两居 东向中层 满五,99.0,12980000.0,131111.0,20
Beijing,Haidian,Wanliu,fang,3室1厅锋尚国际公寓,148.52,16800000.0,113116.0,20
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,152.51,23000000.0,150809.0,20
Beijing,Haidian,Wanliu,fang,阳春光华枫树园 151平3居 东南向精装修 方便看房,151.0,16600000.0,109933.0,20
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,258.0,32800000.0,127131.0,20
Beijing,Haidian,Wanliu,fang,2室2厅碧水云天2期,93.89,12500000.0,133134.0,20
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,125.29,17200000.0,137281.0,20
Beijing,Haidian,Wanliu,fang,南北通透万柳书院3室1厅精装修,218.38,54000000.0,247275.0,20
Beijing,Haidian,Wanliu,fang,2室2厅锋尚国际公寓,107.15,12990000.0,121231.0,20
Beijing,Haidian,Wanliu,fang,南北通透涧桥泊屋4室2厅精装修,182.14,31500000.0,172943.0,20
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,145.42,22600000.0,155411.0,20
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,163.0,24400000.0,149693.0,20
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,137.4,19500000.0,141921.0,20
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,258.0,32800000.0,127131.0,20
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,237.95,39800000.0,167262.0,20
Beijing,Haidian,Wanliu,fang,万柳书院 豪装大平层 东边户 北 三向采光 275平三居,275.32,62000000.0,225192.0,20
Beijing,Haidian,Wanliu,fang,2室1厅阳春光华枫树园,91.83,9600000.0,104541.0,20
Beijing,Haidian,Wanliu,fang,南北通透康桥水郡4室2厅精装修,198.21,24300000.0,122597.0,20
Beijing,Haidian,Wanliu,fang,康桥水郡1室1厅企业推荐房源,49.08,7100000.0,144661.0,20
Beijing,Haidian,Wanliu,fang,万柳 康桥水郡 复式五居室 电梯双入户 不临街 性价比高,198.21,24300000.0,122597.0,20
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,160.0,26800000.0,167500.0,20
Beijing,Haidian,Wanliu,fang,4室2厅碧水云天1期,178.28,25680000.0,144043.0,20
Beijing,Haidian,Wanliu,fang,懋源·璟岳4室2厅豪华装修,163.87,18900000.0,115335.0,20
Beijing,Haidian,Wanliu,fang,万泉新新CEO城市官邸三卧朝南满五年税费少带车位,313.75,54000000.0,172111.0,20
Beijing,Haidian,Wanliu,fang,4室2厅万城华府海园,318.63,70000000.0,219690.0,20
Beijing,Haidian,Wanliu,fang,2室2厅万城华府龙园,114.59,24000000.0,209442.0,20
Beijing,Haidian,Wanliu,fang,4室2厅碧水云天2期,181.99,33000000.0,181328.0,20
Beijing,Haidian,Wanliu,fang,"在寂静中品味,在喧闹中生活,此房安闲舒适,是您的选择!",305.0,43000000.0,140983.0,20
Beijing,Haidian,Wanliu,fang,5室2厅碧水云天2期,235.84,35000000.0,148405.0,20
Beijing,Haidian,Wanliu,fang,新起点嘉园3室2厅精装修,158.05,16880000.0,106801.0,20
Beijing,Haidian,Wanliu,fang,4室2厅碧水云天1期,178.89,30000000.0,167700.0,20
Beijing,Haidian,Wanliu,fang,4室2厅万城华府海园,345.0,81000000.0,234782.0,20
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,313.7,50500000.0,160981.0,20
Beijing,Haidian,Wanliu,fang,南北通透涧桥泊屋3室2厅精装修,155.76,26500000.0,170133.0,20
Beijing,Haidian,Wanliu,fang,4室2厅碧水云天2期,181.99,33000000.0,181328.0,20
Beijing,Haidian,Wanliu,fang,光大花园 3室2厅2卫 格局方正 品质小区,136.99,15800000.0,115336.0,20
Beijing,Haidian,Wanliu,fang,"新上高层赏花尚景观水溪,彩光好餐客厅分离南北三居 含车位急售",150.21,25000000.0,166433.0,20
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,136.83,18500000.0,135204.0,20
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,313.7,50500000.0,160981.0,20
Beijing,Haidian,Wanliu,fang,4室2厅锋尚国际公寓,155.0,21990000.0,141870.0,20
Beijing,Haidian,Wanliu,fang,南北通透康桥水郡2室2厅精装修,127.33,17400000.0,136652.0,20
Beijing,Haidian,Suzhouqiao,fang,,91.28,7200000.0,78878.0,
Beijing,Haidian,Suzhouqiao,fang,,56.7,3980000.0,70194.0,
Beijing,Haidian,Suzhouqiao,fang,,58.7,4800000.0,81771.0,
Beijing,Haidian,Suzhouqiao,fang,,57.0,3550000.0,62280.0,
Beijing,Haidian,Suzhouqiao,fang,,56.7,3980000.0,70194.0,
Beijing,Haidian,Suzhouqiao,fang,,254.0,12550000.0,49409.0,
Beijing,Haidian,Suzhouqiao,fang,,57.9,4900000.0,84628.0,
Beijing,Haidian,Suzhouqiao,fang,,92.13,7880000.0,85531.0,
Beijing,Haidian,Suzhouqiao,fang,,65.5,5500000.0,83969.0,
Beijing,Haidian,Suzhouqiao,fang,,26.8,2550000.0,95149.0,
Beijing,Haidian,Suzhouqiao,fang,,92.2,8800000.0,95444.0,
Beijing,Haidian,Suzhouqiao,fang,,60.94,5200000.0,85329.0,
Beijing,Haidian,Suzhouqiao,fang,,61.15,5000000.0,81766.0,
Beijing,Haidian,Suzhouqiao,fang,,65.5,5500000.0,83969.0,
Beijing,Haidian,Suzhouqiao,fang,,151.8,9500000.0,62582.0,
Beijing,Haidian,Suzhouqiao,fang,,61.15,5000000.0,81766.0,
Beijing,Haidian,Suzhouqiao,fang,,196.7,12800000.0,65073.0,
Beijing,Haidian,Suzhouqiao,fang,,151.8,9500000.0,62582.0,
Beijing,Haidian,Suzhouqiao,fang,,254.1,15500000.0,60999.0,
Beijing,Haidian,Suzhouqiao,fang,,62.8,4850000.0,77229.0,
Beijing,Haidian,Suzhouqiao,fang,,91.28,7200000.0,78878.0,
Beijing,Haidian,Suzhouqiao,fang,,254.1,15500000.0,60999.0,
Beijing,Haidian,Suzhouqiao,fang,,254.1,15500000.0,60999.0,
Beijing,Haidian,Suzhouqiao,fang,,91.28,7200000.0,78878.0,
Beijing,Haidian,Suzhouqiao,fang,,114.36,10800000.0,94438.0,
Beijing,Haidian,Suzhouqiao,fang,,122.1,12000000.0,98280.0,
Beijing,Haidian,Suzhouqiao,fang,,41.9,3200000.0,76372.0,
Beijing,Haidian,Suzhouqiao,fang,,62.8,4850000.0,77229.0,
Beijing,Haidian,Suzhouqiao,fang,,171.3,13800000.0,80560.0,
Beijing,Haidian,Suzhouqiao,fang,,60.94,5200000.0,85329.0,
Beijing,Haidian,Suzhouqiao,fang,,41.9,3200000.0,76372.0,
Beijing,Haidian,Suzhouqiao,fang,,61.15,5000000.0,81766.0,
Beijing,Haidian,Suzhouqiao,fang,,57.9,4900000.0,84628.0,
Beijing,Haidian,Suzhouqiao,fang,,254.1,15500000.0,60999.0,
Beijing,Haidian,Suzhouqiao,fang,,122.1,12000000.0,98280.0,
Beijing,Haidian,Suzhouqiao,fang,,66.91,5800000.0,86683.0,
Beijing,Haidian,Suzhouqiao,fang,,80.79,7500000.0,92833.0,
Beijing,Haidian,Suzhouqiao,fang,,91.28,7200000.0,78878.0,
Beijing,Haidian,Suzhouqiao,fang,,66.91,5800000.0,86683.0,
Beijing,Haidian,Suzhouqiao,fang,,62.48,5300000.0,84827.0,
Beijing,Haidian,Suzhouqiao,fang,,61.15,5000000.0,81766.0,
Beijing,Haidian,Suzhouqiao,fang,,26.8,2550000.0,95149.0,
Beijing,Haidian,Suzhouqiao,fang,,171.3,13800000.0,80560.0,
Beijing,Haidian,Suzhouqiao,fang,,64.82,4680000.0,72199.0,
Beijing,Haidian,Suzhouqiao,fang,,80.96,6990000.0,86338.0,
Beijing,Haidian,Suzhouqiao,fang,,41.2,2800000.0,67961.0,
Beijing,Haidian,Suzhouqiao,fang,,81.36,7800000.0,95870.0,
Beijing,Haidian,Suzhouqiao,fang,,100.29,9500000.0,94725.0,
Beijing,Haidian,Suzhouqiao,fang,,100.29,6295000.0,62767.0,
Beijing,Haidian,Suzhouqiao,fang,,58.3,4950000.0,84905.0,
Beijing,Haidian,Suzhouqiao,fang,,52.84,4600000.0,87055.0,
Beijing,Haidian,Suzhouqiao,fang,,83.76,8900000.0,106255.0,
Beijing,Haidian,Suzhouqiao,fang,,179.8,11800000.0,65628.0,
Beijing,Haidian,Suzhouqiao,fang,,50.84,4990000.0,98151.0,
Beijing,Haidian,Suzhouqiao,fang,,67.58,4500000.0,66587.0,
Beijing,Haidian,Suzhouqiao,fang,,51.3,3750000.0,73099.0,
Beijing,Haidian,Suzhouqiao,fang,,179.8,11800000.0,65628.0,
Beijing,Haidian,Suzhouqiao,fang,,65.0,4320000.0,66461.0,
Beijing,Haidian,Suzhouqiao,fang,,63.45,4600000.0,72498.0,
Beijing,Haidian,Suzhouqiao,fang,,56.73,4200000.0,74034.0,
Beijing,Haidian,Suzhouqiao,fang,,80.96,6990000.0,86338.0,
Beijing,Haidian,Suzhouqiao,fang,,80.96,6990000.0,86338.0,
Beijing,Haidian,Suzhouqiao,fang,,80.96,6500000.0,80286.0,
Beijing,Haidian,Suzhouqiao,fang,,53.04,3500000.0,65987.0,
Beijing,Haidian,Suzhouqiao,fang,,56.73,4200000.0,74034.0,
Beijing,Haidian,Suzhouqiao,fang,,54.36,4200000.0,77262.0,
Beijing,Haidian,Suzhouqiao,fang,,56.73,4690000.0,82672.0,
Beijing,Haidian,Suzhouqiao,fang,,83.76,8900000.0,106255.0,
Beijing,Haidian,Suzhouqiao,fang,,179.8,11800000.0,65628.0,
Beijing,Haidian,Suzhouqiao,fang,,84.06,5880000.0,69950.0,
